chewy_scraper_sample (1)
url,name,Brand,Description,Overall_Rating,Price,Main Ingredients,Ingredient_Analysis,Guaranteed_Analysis,Life_Stage,Allergy,Human_Grade,Images
https://www.chewy.com/stella-chewys-maries-magical-dinner/dp/261663,"Stella & Chewy's Marie’s Magical Dinner Dust Cage Free Chicken Recipe Freeze-Dried Raw Cat Food Topper, 7-oz bag",Stella & Chewy's,"Make mealtime extra exciting, especially for picky palates with Stella & Chewy’s Marie’s Magical Dinner Dust! This scrumptious cage-free chicken freeze-dried topper allows you to add a sprinkle of raw nutrition to your furry friend’s meal. Adding raw to your paw-tner’s diet can help promote healthy digestion, improve appetite and help relieve symptoms from allergies and more! This topper is made in the USA with 95% meat, organ and bones, along with real fruits and veggies. And you can have peace of mind knowing that it’s made without any grains, gluten, or binders.",,$17.49,,,,,,,
https://www.chewy.com/weaver-leather-texas-star-horse/dp/274052,Weaver Leather Texas Star Horse Browband Headstall,Weaver Leather,"Your horse will be the true star when wearing the Weaver Leather Texas Star Horse Browband Headstall.  With style that’s straight out of Texas, this headstall features nickel-plated zinc die cast Texas star conchos sporting 18-karat-gold-plated stars guaranteed to make a big impression. Nickel brass spots also frame the headstall and browband, paired beautifully with durable non-rust stainless-steel  buckles. Crafted from doubled and stitched 5/8-inch premium English bridle leather, this headstall combines eye-catching style with a durable performance.",,$136.55,,,,,,,
https://www.chewy.com/red-dingo-medical-alert-stainless/dp/286752,Red Dingo Medical Alert Stainless Steel Personalized Dog & Cat ID Tag,Red Dingo,"Feel safe and sound knowing your pet is equipped in case of an emergency with the Red Dingo Medical Alert Personalized Stainless Steel Dog & Cat ID Tag. Intended to last long and strong, they’re made from sturdy stainless steel that is hand polished and buffed. They come with a split ring and an etched engraving of your choice, making sure both you and your pet feel a little more secure.",,$16.99,,,,,,,
https://www.chewy.com/kent-home-fresh-grow-show-crumble/dp/270989,"Kent Home Fresh Grow & Show Crumble Poultry Feed, 50-lb bag",Kent,"Give your bird buddies a boost with Kent Home Fresh Grow & Show Crumble Chicken Food. This nutritious grain feed for chickens is specifically designed for growing pullets, domesticated ducks, geese and game birds. It is crafted to be a complete diet that contains 15% protein as well as whole grains, multiple enzymes and a proprietary hydrolyzed yeast. This growing chicken feed utilizes only high-quality ingredients for essential growth, development, reproduction and healthy skin and feathers. It is formulated with optimal levels and ratios of nutrients to help support and maintain overall health in your feathered friends.",,$39.84,,,,,,,
https://www.chewy.com/purina-pro-plan-adult-shredded-turkey/dp/52568,"Purina Pro Plan Adult Shredded Turkey, Peas & Brown Rice Entree in Gravy Canned Dog Food",Purina Pro Plan,"Answer the woof for real flavor with Purina Pro Plan Shredded Turkey, Peas & Brown Rice Entree in Gravy Adult Wet Dog Food. Real turkey and brown rice help create an adult dog food as yummy as it is wholesome. A helping of rich dog food gravy adds flavor to every bite for meals bursting with the yum dogs love. Plus, this premium wet dog food delivers all the good stuff pups need for nose-to-tail well-being. Every serving of the adult dog food in gravy has the optimal level of protein to help your furry pal maintain an ideal body condition throughout a lifetime of jumping and playing. He gets all the essential vitamins and nutrients he needs, too, ensuring a balanced meal with every delicious bowlful. Best of all, this high protein dog food is proudly produced in Purina-owned, U.S. facilities, helping you feel good about where your best buddy's meals come from.",,$43.68,,,,,,,
https://www.chewy.com/tomlyn-epic-calf-newborn-oral-syringe/dp/533462,"Tomlyn Epic Calf Newborn Oral Syringe Cattle Supplement, 42-ml tube",Tomlyn,"Give your newborn calf the very best start in life with Tomlyn Epic Calf Newborn Oral Syringe Cattle Supplement. This made-in-the-USA supplement is formulated to provide immune and nutritional support starting from birth. Using the included Newborn Calf Oral Syringe, simply administer one tube to your calf within 12 hours of birth. The easy-to-give supplement is highly palatable to help support a healthy diet. Your calf will be up and moo-ving in no time!",,$15.99,,,,,,,
https://www.chewy.com/myzoo-solar-wall-mounted-cat-shelf/dp/280639,MyZoo Solar Wall Mounted Cat Shelf,MyZoo,Give the light of your life a worthy perch with the MyZoo Solar Wall Mounted Cat Shelf. This sun-shaped shelf provides a comfortably curved perching spot that lets your kitty sit up high like the sun in the sky. The slotted platform gives a good grip for walking or jumping and makes a purr-fect spot for taking a nap. Use it alone or with other wall-mounted cat perches to create a space-saving vertical play and lounge space for your best friend!,,$374.99,,,,,,,
https://www.chewy.com/tiny-tiger-chunks-in-gravy-beef/dp/174601,Tiny Tiger Chunks in Gravy Beef & Poultry Recipes Variety Pack Grain-Free Canned Cat Food,Tiny Tiger,"Feed your cat’s biggest dreams with a bowlful of delicious, grain-free nutrition. Tiny Tiger Chunks in Gravy recipes deliver the protein your mighty feline needs to perform at his best, with a variety of crave-able proteins—including real beef, chicken and turkey. It’s a complete and balanced diet in every can, and a total showstopper when it comes to flavor and nutrition. Your cat will love the taste of real meat and poultry in savory gravy, and you can feel good knowing each bite packs the nutrients he needs to stay in tip-top shape, like vitamins, minerals and essential amino acids like taurine. Plus, there’s real broth to add healthy hydration, and never any grains like corn, wheat or soy. Open up a can and feed the stripes within!",,$17.78,,,,,,,
https://www.chewy.com/friskies-classic-pate-poultry-platter/dp/104069,Friskies Classic Pate Poultry Platter Canned Cat Food,Friskies,"Friskies Classic Pate Poultry Platter Canned Cat Food provides your kitty with a tempting assortment of poultry flavors, plus a smooth and pleasing texture. This delectable recipe is made with real poultry so you know she’s getting high-quality protein to help support her muscle strength. Plus, the essential vitamins and minerals in each classic pate are an ideal way to support your active and playful feline friend. This delicious recipe, with its enticing aroma, will have your kitty eagerly anticipating mealtime every day.",,$18.72,,,,,,,
https://www.chewy.com/hartz-bug-eyes-squeak-latex-dog-toy/dp/110660,"Hartz Bug Eyes Squeak Latex Dog Toy, Character Varies",Hartz,Hartz Bug Eyes Dog Toy makes play time hilarious and fun. With each feverish bite of this latex toy comes a hilarious eye popping animation that's sure to keep dogs busy and their owners laughing. Made with specially formulated latex that provides excellent durability and the ideal texture and resistance dogs seek in chewing.,,$4.47,,,,,,,
https://www.chewy.com/isle-dogs-violet-sea-mist-replascent/dp/119951,Isle of Dogs Violet + Sea Mist Replascent Odor Deodorizing Spray,Isle of Dogs,"Freshen things up, including your furry family member, with this invigorating Isle of Dogs Violet + Sea Mist Replascent Odor Spray. This deodorizing spray can be used directly on your canine companion, in your home, or wherever you need a subtle burst of fragrance!",,$9.34,,,,,,,
https://www.chewy.com/lil-pals-coated-tips-cat-slicker/dp/155275,Li'l Pals Coated Tips Cat Slicker Brush,Li'l Pals,"With the Li'l Pals Kitten Slicker Brush with Coated Tips, it’s su-purr easy to keep your furbaby looking paw-some! The tool helps to remove mats, tangles and loose hair from your kitten or small cat. Flexible pins feature plastic tips, so the tool will contour to your furbaby’s body for easy grooming. The slicker also distributes the natural oils of your kitty’s coat to help make it soft and shiny. It’s a paw-some way to bond with your best friend.",,$7.99,,,,,,,
https://www.chewy.com/stella-chewys-wild-red-chicken-beef/dp/567086,Stella & Chewy's Wild Red Chicken & Beef Stew Wet Food + Stella's Super Beef Meal Mixers Freeze-Dried Dog Food Topper,Stella & Chewy's,"Stella & Chewy's Wild Red Grain-Free Chicken & Beef Stew Wet Dog Food, 10-oz can, case of 6—Your furry friend will be taking a walk on the wild side after feasting on Stella & Chewy's Wild Red Grain-Free Chicken & Beef Stew Wet Dog Food. This protein-packed food is crafted with multiple meat sources, including shredded chicken and beef in a whisker-licking good broth—plus, the “whole prey” approach to creating a wholesome meal means muscle meat, organ meat, and cartilage are all used. Better yet, it’s free of artificial ingredients, fillers, preservatives, grains, and potatoes. Give your pup the flavor he craves and the nutrition he needs!

Stella & Chewy's Stella's Super Beef Meal Mixers Freeze-Dried Raw Dog Food Topper, 35-oz bag—Kickstart your canine’s kibble with Stella & Chewy's Stella's Super Beef Meal Mixers Freeze-Dried Raw Dog Food Topper. Delivering a boost of nutrition and yummy flavor, it’s an easy way to pack your pooch’s diet with nutrients, probiotics and antioxidants. Based on the philosophy that pets thrive on the same diet they would eat in the wild, this recipe gives your dog what he naturally craves, and is made from 95% grass-fed beef, organs and bone plus 100% organic fruits and vegetables—offering the benefits of raw food nutrition with the convenience of freeze-dried preparation. And to ensure the highest quality, each batch is made with care in Stella & Chewy’s own U.S. kitchen.",,$77.43,,,,,,,
https://www.chewy.com/ez-groom-ez-dry-iii-high-velocity-dog/dp/259458,EZ Groom EZ Dry III High Velocity Dog & Cat Dryer,EZ Groom,"For the ultimate blow dry experience, the EZ Dry III High Velocity Dog & Cat Dryer has you covered. Ultra-powerful, this high velocity dryer is incredibly quiet, lightweight and cuts your drying time in half—a game changer for skittish pets! Featuring dual motors, it’s a professional strength tool that you can use from the comfort of your home. Choose your speed, wrangle your pet and she’ll be coiffed and stylin’ in no time!",,$649.95,,,,,,,
https://www.chewy.com/merrick-lil-plates-grain-free-small/dp/126466,Merrick Lil' Plates Grain-Free Little Lamb Chop Stew Dog Food Trays,Merrick,"Give your little dude a whole new attitude with Merrick Lil' Plates Grain Free Small Breed Wet Dog Food Little Lamb Chop Stew. This delicious wet food for small dogs features real deboned lamb as the very first ingredient. It’s crafted with a savory gravy and formulated for complete and balanced nutrition with prebiotics, probiotics and essential minerals to aid in digestion. This grain and gluten-free wet dog food is developed with high levels of omega fatty acids to help promote healthy skin and a shiny coat while glucosamine and chondroitin support hip and joint function. It’s paw-fect for helping small breeds of dogs in any stage of life build healthy muscles and maintain a high level of energy throughout the day.",,$19.15,,,,,,,
https://www.chewy.com/hugglehounds-huggle-mutts-lulu-mutt/dp/274790,"HuggleHounds Huggle Mutts LuLu the Mutt Tough Squeaky Plush Dog Toy, Small",HuggleHounds,"Start a tug of woof with your sidekick using HuggleHounds Huggle Mutts LuLu the Mutt. This tough, squeaky, plush, toy for dogs is designed for durability with two layers of lining on the inside, and a super soft outside that’s paw-fect for cuddling. It is crafted to encourage natural tugging instincts with knots in the limbs and five squeakers. This plush dog toy is constructed to help promote healthy exercise and mental stimulation. It is machine-washable for easy cleaning if your mini mate ever gets it too muddy.",,$16.99,,,,,,,
https://www.chewy.com/purebites-chicken-freeze-dried-topper/dp/639406,PureBites Chicken Freeze Dried Topper for Dogs,PureBites,"Packed with protein, the PureBites Topper Chicken Recipe Dog Freeze Dried Food is a paw-fect limited ingredient dog food, mixer or topper for your furbaby. It’s made with just 19 simple human-grade ingredients, and you can read, pronounce and trust every one of them. This food includes pure chicken, carrot and apple and essential vitamins, minerals and natural preservatives, so it’s su-paw tasty and healthy. It’s free of bad stuff like artificial colors, fillers and sweeteners. Sourced and made right here in the USA, the food is delicately freeze dried, helping to preserve its fresh, raw nutrition while locking in the delicious taste. This food offers many of the benefits of raw without the hassle of refrigeration, making it a convenient choice for busy pet parents and their best friends who are always on the go.",,$7.99,,,,,,,
https://www.chewy.com/happy-horse-farm-garden-pump-sprayer/dp/371997,"Happy Horse Farm & Garden Pump Sprayer, 1-gal",Happy Horse,"The Happy Horse Farm & Garden Pump Sprayer makes it super easy to spray around your home and barn. It features an adjustable nozzle and is chemical-resistant, so it’s suitable for use with all sorts of chemicals. The nozzle adjusts from a fine mist to a direct stream, ideal for all of your application needs. A large comfort grip handle makes for easy pumping and carrying, while a galvanized steel pump is super durable. This sprayer is an ideal option for use with weed killers, crop performance materials and pest maintenance chemicals.",,$44.10,,,,,,,
https://www.chewy.com/foggy-dog-onyx-waxed-canvas-dog-waste/dp/212636,The Foggy Dog Onyx Waxed Canvas Dog Waste Bag Holder,The Foggy Dog,"Pick up after your paw-tner in style with The Foggy Dog Onyx Waxed Canvas Dog Waste Bag Holder! This chic piece features black waxed canvas, and a gold zipper and clip for an eye-catching finish. Plus, the clip allows you to easily attach the bag to the O-ring on your leash! ",,$24.00,,,,,,,
https://www.chewy.com/ware-chew-proof-small-animal-high/dp/261950,Ware Chew Proof Small Animal High Rise,Ware,"Move your buddy up to his own deluxe apartment with the Ware Chew Proof Small Animal High Rise. This ready-to-assemble high rise converts any ten-gallon aquarium into a multi-level home for your small pet. It offers three distinct levels of living and the durable powder-coated wire helps prevent damage from unwanted nibbling. The mesh design provides good airflow and ventilation, and it includes safe mesh ramps and shelving. The rooftop door also helps make cleaning and accessing your pal easier. It’s luxury living—tiny pet style!",,$49.99,,,,,,,
https://www.chewy.com/frisco-pineapple-polyester-breakaway/dp/179933,Frisco Pineapple Polyester Breakaway Cat Collar with Bell,Frisco,"Sightseeing around the backyard or taking in the great indoors? Whether your cat goes outside or is indoor only, this breakaway collar combines comfort and safety for every kitty. It’s made with high-quality polyester webbing and has sturdy plastic hardware with rounded edges that don’t poke, a metal ring for an ID tag, and a quick-release breakaway buckle. It clips in easily and stays on securely, but comes off quickly if the collar is pulled. Cats can explore with confidence thanks to this kitty safety mechanism, since it allows the collar to come undone if it gets snagged on a branch, furniture or other hazard. Choose from various adjustable sizes and fashion-forward prints.",,$9.21,,,,,,,
https://www.chewy.com/livelong-healthy-strong-duck-sweet/dp/261566,"Livelong Healthy & Strong Duck & Sweet Potato Recipe Wet Dog Food, 12.8-oz can, case of 12",Livelong Healthy & Strong,"Quack up your sidekick with a with a meal that’s just ducky when you serve Livelong Healthy & Strong Duck & Sweet Potato Recipe Wet Dog Food. This natural food for dogs is made with duck as the number one ingredient. It is paw-fect for all breeds of dogs in any stage of life and does not contain any grains, gluten, artificial flavors or preservatives. This wet dog food is 90% meat and crafted in a pate-style with delicious organic veggies. It’s proudly made in the USA and packaged in a case of 12 convenient 12.8-ounce cans for nourishing your canine companion.",,$46.34,,,,,,,
https://www.chewy.com/pet-tinic-liquid-vitamin-mineral-dog/dp/190718,Pet-Tinic Liquid Vitamin-Mineral Dog & Cat Supplement,Pet-Tinic,"Give your furry friend a little boost with Pet-Tinic Liquid Vitamin-Mineral Dog & Cat Supplement. This liquid dietary supplement provides iron, copper and five essential vitamins for those pets that may not be getting complete nutrition. Easily dispensed, the 1 oz. size comes with a dropper for convenience. Pet-Tinic Liquid Vitamin-Mineral Dog & Cat Supplement is meat-flavored for a taste your paw-tner will enjoy.",,$18.99,,,,,,,
https://www.chewy.com/azithromycin-compounded-capsule-dogs/dp/374438,Azithromycin Compounded Capsule for Dogs & Cats,Azithromycin Compounded,"Azithromycin is a macrolide antibiotic that may be prescribed for infections. Azithromycin Compounded capsule is a blue and white elongated capsule made specifically for your pet. **Please note your capsules may be either blue and opaque-white or blue and clear. There has been no change to the medication's formulation, this only impacts the capsule's appearance.**",,$0.79,,,,,,,
https://www.chewy.com/wysong-dream-rabbit-freeze-dried-raw/dp/101588,"Wysong Dream Rabbit Freeze-Dried Raw Dog, Cat & Ferret Treats",Wysong,"Dream Treats are starch-free raw meat treats, uniquely processed without damaging heat using the Wysong True Non-Thermal manufacturing technology. Each meaty disc is loaded with extra vitamins, minerals, prebiotics, probiotics, enzymes, powerful natural nutraceuticals and more! A truly beneficial dog, cat, or ferret treat (yes, it's a raw ferret food too)! Dream Treats natural dog and cat treats are great tasting, no-worry, no-guilt snacking for the important companion animal in your life. The no-mess discs are easy to carry along for training treats and excellent to share any time. Serve every day to ensure an optimal supply of important nutrients and as a gift of love...real genetically appropriate natural food your pet dreams about.",,$13.99,,,,,,,
https://www.chewy.com/zilla-t8-reptile-strip-desert-light/dp/206049,Zilla T8 Reptile Strip Desert Light Fixture,Zilla,Provide enough lighting for your reptile buddy with the Zilla T8 Reptile Strip Desert Light Fixture. It features a compact and lightweight design and simulates natural daylight for your companion. It produces 50 microwatts of UVB to promote proper calcium absorption and bone growth. This light also has an energy-efficient electronic ballast for instant-on with a no flicker start. Fulfill the photo-biological requirement of desert reptiles with the Zilla T8 Reptile Strip Desert Light Fixture.,,$44.39,,,,,,,
https://www.chewy.com/frisco-loofah-swing-bird-toy/dp/358025,Frisco Loofah Swing Bird Toy,Frisco,"A whole lot of fun is about to swing on into your feathered friend’s life with this loofah swing bird toy, from Frisco by Chewy! The loofah is great for perching, swinging, nibbling and even shredding. Each swing toy is crafted by hand, giving each one its own unique quirks and features, a true one of a kind! It even comes with a clasp and hook so that you can hang it anywhere for playdates.",,$6.91,,,,,,,
https://www.chewy.com/doggy-do-good-certified-compostable/dp/387656,"Doggy Do Good Certified Compostable Premium Dog & Cat Waste Bags, Small Handle Bags - On Rolls + Dispenser, 60 count",Doggy Do Good,"Pick up after your furry friend with these Doggy Do Good Certified Compostable Premium Dog & Cat Waste Bags, Small Handle Bags - On Rolls + Dispenser! These scent-free, tear-free, leak-proof small waste bags are thick (20 microns thick) and tough, keeping the contents and unpleasant odors inside the bag where they belong. They are 38% vegetable based and made from corn starch, an annually renewable source, along with other bio-based proprietary components. Safer for the environment than polyethylene plastic bags, these Doggy Do Good bags break down in your properly managed Home Compost—this helps keep parks and neighborhoods clean and green! Since these waste bags are soft to the touch, they don’t stick to each other, which makes them paws-itively easy to open. And since they are scent-free they won’t bother pet parents who are sensitive to fragrances! These small bags measure 4.5 in. x 11.0 in. (folded) / 8.5 in. x 11.0 in with gusset expanded, making them a paw-fect option for small dogs, toy breeds and puppies. The gusseted side panels expand for maximum capacity! There are 15 bags per roll and the core of each roll is made from recycled materials. These rolls fit in any standard-sized poop bag dispenser. The included heavy-duty dispenser is built to last! It even has a stainless-steel carabiner clip, so you can clip it to your leash or doggie bag—keep it attached during walks, so you are always prepared! And you can feel extra good knowing that Doggy Do Good does good for the environment because they are part of a group of organizations that pledge a minimum of 1% of annual sales to environmental causes. Doggy Do Good donates an additional portion of proceeds to rescues and animal welfare organizations, too!",,$11.99,,,,,,,
https://www.chewy.com/oravet-plaque-prevention-dog-dental/dp/138439,OraVet Plaque Prevention Dog Dental Gel,OraVet,"Keep your pet’s mouth fresh and clean the OraVet Plaque Prevention Gel for Pets. A great solution for pets who don’t tolerate brushing well, this gel acts as an invisible barrier to prevent bacteria from sticking to the surface of the teeth—which in turn will help prevent the formation of harmful plaque and tartar. Tasteless and odorless, it’s easily applied by swabbing over the gum lines with the included applicator, making at-home dental care a breeze. Just use once a week in between regular dental cleanings, and take pride in knowing that regular dental care supports your dog’s overall health.",,$40.69,,,,,,,
https://www.chewy.com/poopshark-leash-pouch-poopbag-holder/dp/641494,"PoopShark Leash Pouch & Poopbag Holder Dog Poop Dispenser, Black",PoopShark,"With the PoopShark Leash Pouch & Poopbag Holder Dog Poop Dispenser, you’re always ready to clean up after your furbaby. The pouch is a paw-some way to carry folded paper bags, repurposed plastic bags and treats on your pup’s leash. The carabiner easily attaches the pouch to your leash at two points, so it won’t swing around as you walk. The drawstring closure is simple and secure, and waterproof recycled polyester keeps those poop bags dry.",,$16.00,,,,,,,
https://www.chewy.com/zoo-med-turtle-clean-filter-318/dp/257699,Zoo Med Turtle Clean Filter 318 Aquatic Turtle Tank Filter,Zoo Med,"Help keep your paddling pal’s pad clean with the Zoo Med 318 Turtle Clean Submersible Reptile Tank Filter. Claw-fect for your turtle habitat, this filter is designed to work on tanks up to 30 gallons. It features a combination of mechanical, chemical and biological filtration methods. This fully-submersible filter for your reptile tank includes dual intake ports to help prevent debris from clogging the unit. It comes complete with a packet of two activated carbon and filter sponges that are easy to change as needed.",,$24.18,,,,,,,
https://www.chewy.com/go-pet-club-32-in-large-perch-cat/dp/243505,Go Pet Club 32-in Large Perch Cat Tree Condo,Go Pet Club,"Shhh, don’t wake your feline friend as she comfortably snoozes in her Go Pet Club 32-in Cat Tree Condo with Large Perch. This tree features an oversized bottom condo with walls and a roof for ideal privacy when nap time rolls around. The top and center perches provide surfaces for your best bud to sit, lounge and keep an eye on her surroundings while the sisal-wrapped post is made for safe scratching. Crafted in a durable wood and finished with a soft faux-fur, your pal will have no problem settling into this cozy tree. When your girl is feeling playful, she can swat away at the dangly rope toy!",,$53.99,,,,,,,
https://www.chewy.com/frisco-outdoor-waterproof-stinkproof/dp/283214,Frisco Outdoor Waterproof Stinkproof PVC Rope Leash,Frisco,"Looking for the right leash for your water-loving dog? The Frisco Outdoor Waterproof Stink-Proof PVC Rope Leash is perfect for dogs who enjoy a swim and pet parents who want to leave that tell-tale funk behind on the trail! This classic leash is made with polyester rope and coated in matte PVC that resists water and odor-causing bacteria. It features a lobster clasp that helps keep your pup securely leashed, and at the other end there’s a convenient D-ring where you can attach a waste bag dispenser. When you hit the road together, just grab this leash and you’re ready to go. Plus, it's available in three colors so you can perfectly match it to your pup’s style and personality.",,$13.30,,,,,,,
https://www.chewy.com/weaver-leather-stacy-westfall-stick/dp/258082,Weaver Leather Stacy Westfall Stick & String Horse Stick,Weaver Leather,Teach your mane man some new tricks with the Weaver Leather Stacy Westfall Stick and String Horse Stick. This stick and string horse training aid is designed to be durable and lightweight. It features a double core that creates a great feel and improved accuracy. The stick is crafted using fiberglass and is equipped with a golf-club style handle for a comfortable grip. The string is a quarter of an inch wide and six feet long including the popper.,,$44.15,,,,,,,
https://www.chewy.com/frisco-stretchy-dog-cat-fleece-vest/dp/250858,Frisco Stretchy Dog & Cat Fleece Vest,Frisco,"A fleece vest makes a great addition to anyone’s cold-weather wardrobe, even your pet! These cozy, polyester fleece vests are made of stretchy fabric, and they’re thin enough to work as a layering piece and just warm enough to work as a standalone vest if your dog only needs a light layer to stay comfy during cold weather. Made with a pullover design, so it’s easy to put on and always keeps your pet cozy.",,$15.56,,,,,,,
https://www.chewy.com/petrageous-designs-fishbone-kitty/dp/212750,PetRageous Designs Fishbone Kitty Ceramic Cat Dish,PetRageous Designs,"Add a little charm to mealtime with the Fishbone Kitty Cat Dish from PetRageous Designs! This handmade ceramic stoneware saucer can stand to frequent use and cleanings and the design features a lovely cat silhouette against a white and taupe fishbone pattern across the basin. This 2.5-ounce dish the perfect size for serving up a delectable meal for your feline friend in style. Plus, it’s completely dishwasher and microwave safe so heating and cleaning are easy!",,$7.99,,,,,,,
https://www.chewy.com/gatsby-premium-1200d-heavyweight/dp/363851,Gatsby Premium 1200D Heavyweight Waterproof Turnout Horse Blanket,Gatsby,"**Remember to measure for the perfect fit.** The Gatsby Premium 1200D Heavyweight Waterproof Turnout Horse Blanket is highly durable, perfect for those equines who love to horse around in turnout. It’s both waterproof and breathable for years of use in wet weather conditions. The 1200 denier ripstop outer shell and polyester lining help to keep your horse cozy and dry, while 250 grams of polyfill add warmth. Criss-cross nylon surcingles and adjustable nylon leg straps ensure a secure fit. The quick clip chest straps and double-buckle front closures are super easy to adjust and use.",,$87.99,,,,,,,
https://www.chewy.com/quick-tag-coated-metal-personalized/dp/295543,"Quick-Tag Personalized Dog & Cat ID Tag, Metallic Gold",Quick-Tag,"This gold-planted, brass Quick-Tag Personalized Dog & Cat ID tag can be laser engraved on both sides with three lines of personalized text—add her name, an emergency phone number, her address or even her medical conditions. Now, everyone will know who your furry friend is, so they can safely get her back home in case she ever gets lost! And since it’s laser-engraved and not simply printed on, your pet’s information will stay clear and visible through endless days of play.",,$17.99,,,,,,,
https://www.chewy.com/suncoast-sugar-gliders-wholesome/dp/392742,SunCoast Sugar Gliders Wholesome Balance Sweet Potato Flavored Sugar Glider Food,SunCoast Sugar Gliders,"SunCoast Sugar Gliders Wholesome Balance Sweet Potato Flavored Sugar Glider Food is a soy-free and filler-free formula that’s crafted with real chicken because sugar gliders need real animal protein in their diet. This recipe was developed by an animal nutritionist and contains 32% protein. It is highly satiating, meaning your sugar glider buddy may eat less as she feels satisfied sooner. And since it is an essential free feed, this recipe won’t spoil if left out like fresh foods will. This sugar glider formula is a great option for all life stages past weaning, and it’s available in different flavors (sold separately), so you can find the recipe that’s right for your furry friend!",,$23.22,,,,,,,
https://www.chewy.com/aquascape-pond-debris-clarifier-water/dp/391299,Aquascape Pond & Debris Clarifier Water Treatment,Aquascape,"With the Aquascape Pond & Debris Clarifier Water Treatment, you can easily get rid of yucky pond debris. This professional strength formula works quickly to keep your pond water crystal clear. It also makes for less pond maintenance, so you can spend more time watching your finned friends instead of cleaning up. This formula is completely safe for use in ponds with fish and aquatic plants.",,$7.73,,,,,,,
